path,fn,spec,pos,mID,time,rID,sID,label,split
D:\github\AI_diagnostics\Task_2\data\sig\Z01\Z01_Pos07_RC2_75k_0004\Z01_Pos07_RC2_75k_0004_1312111614\Wav\Z01_Pos07_RC2_75k_0004_1312111614_00000_14_Ch1.wav,Z01_Pos07_RC2_75k_0004_1312111614_00000_14_Ch1.wav,Z01,Pos07,0004,1312111614,00000,Ch1,1,test
D:\github\AI_diagnostics\Task_2\data\sig\Z01\Z01_Pos07_RC2_75k_0004\Z01_Pos07_RC2_75k_0004_1312111614\Wav\Z01_Pos07_RC2_75k_0004_1312111614_00000_14_Ch2.wav,Z01_Pos07_RC2_75k_0004_1312111614_00000_14_Ch2.wav,Z01,Pos07,0004,1312111614,00000,Ch2,1,test
D:\github\AI_diagnostics\Task_2\data\sig\Z01\Z01_Pos07_RC2_75k_0004\Z01_Pos07_RC2_75k_0004_1312111614\Wav\Z01_Pos07_RC2_75k_0004_1312111614_00001_14_Ch1.wav,Z01_Pos07_RC2_75k_0004_1312111614_00001_14_Ch1.wav,Z01,Pos07,0004,1312111614,00001,Ch1,1,test
D:\github\AI_diagnostics\Task_2\data\sig\Z01\Z01_Pos07_RC2_75k_0004\Z01_Pos07_RC2_75k_0004_1312111614\Wav\Z01_Pos07_RC2_75k_0004_1312111614_00001_14_Ch2.wav,Z01_Pos07_RC2_75k_0004_1312111614_00001_14_Ch2.wav,Z01,Pos07,0004,1312111614,00001,Ch2,1,test
D:\github\AI_diagnostics\Task_2\data\sig\Z01\Z01_Pos08_RC2_75k_0000\Z01_Pos08_RC2_75k_0000_1307031432\Wav\Z01_Pos08_RC2_75k_0000_1307031432_00000_14_Ch1.wav,Z01_Pos08_RC2_75k_0000_1307031432_00000_14_Ch1.wav,Z01,Pos08,0000,1307031432,00000,Ch1,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z01\Z01_Pos08_RC2_75k_0000\Z01_Pos08_RC2_75k_0000_1307031432\Wav\Z01_Pos08_RC2_75k_0000_1307031432_00000_14_Ch2.wav,Z01_Pos08_RC2_75k_0000_1307031432_00000_14_Ch2.wav,Z01,Pos08,0000,1307031432,00000,Ch2,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z01\Z01_Pos08_RC2_75k_0000\Z01_Pos08_RC2_75k_0000_1307031432\Wav\Z01_Pos08_RC2_75k_0000_1307031432_00001_14_Ch1.wav,Z01_Pos08_RC2_75k_0000_1307031432_00001_14_Ch1.wav,Z01,Pos08,0000,1307031432,00001,Ch1,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z01\Z01_Pos08_RC2_75k_0000\Z01_Pos08_RC2_75k_0000_1307031432\Wav\Z01_Pos08_RC2_75k_0000_1307031432_00001_14_Ch2.wav,Z01_Pos08_RC2_75k_0000_1307031432_00001_14_Ch2.wav,Z01,Pos08,0000,1307031432,00001,Ch2,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z01\Z01_Pos08_RC2_75k_0001\Z01_Pos08_RC2_75k_0001_1312091515\Wav\Z01_Pos08_RC2_75k_0001_1312091515_00000_14_Ch1.wav,Z01_Pos08_RC2_75k_0001_1312091515_00000_14_Ch1.wav,Z01,Pos08,0001,1312091515,00000,Ch1,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z01\Z01_Pos08_RC2_75k_0001\Z01_Pos08_RC2_75k_0001_1312091515\Wav\Z01_Pos08_RC2_75k_0001_1312091515_00000_14_Ch2.wav,Z01_Pos08_RC2_75k_0001_1312091515_00000_14_Ch2.wav,Z01,Pos08,0001,1312091515,00000,Ch2,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z01\Z01_Pos08_RC2_75k_0001\Z01_Pos08_RC2_75k_0001_1312091515\Wav\Z01_Pos08_RC2_75k_0001_1312091515_00001_14_Ch1.wav,Z01_Pos08_RC2_75k_0001_1312091515_00001_14_Ch1.wav,Z01,Pos08,0001,1312091515,00001,Ch1,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z01\Z01_Pos08_RC2_75k_0001\Z01_Pos08_RC2_75k_0001_1312091515\Wav\Z01_Pos08_RC2_75k_0001_1312091515_00001_14_Ch2.wav,Z01_Pos08_RC2_75k_0001_1312091515_00001_14_Ch2.wav,Z01,Pos08,0001,1312091515,00001,Ch2,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z01\Z01_Pos08_RC2_75k_0002\Z01_Pos08_RC2_75k_0002_1312101407\Wav\Z01_Pos08_RC2_75k_0002_1312101407_00000_14_Ch1.wav,Z01_Pos08_RC2_75k_0002_1312101407_00000_14_Ch1.wav,Z01,Pos08,0002,1312101407,00000,Ch1,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z01\Z01_Pos08_RC2_75k_0002\Z01_Pos08_RC2_75k_0002_1312101407\Wav\Z01_Pos08_RC2_75k_0002_1312101407_00000_14_Ch2.wav,Z01_Pos08_RC2_75k_0002_1312101407_00000_14_Ch2.wav,Z01,Pos08,0002,1312101407,00000,Ch2,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z01\Z01_Pos08_RC2_75k_0002\Z01_Pos08_RC2_75k_0002_1312101407\Wav\Z01_Pos08_RC2_75k_0002_1312101407_00001_14_Ch1.wav,Z01_Pos08_RC2_75k_0002_1312101407_00001_14_Ch1.wav,Z01,Pos08,0002,1312101407,00001,Ch1,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z01\Z01_Pos08_RC2_75k_0002\Z01_Pos08_RC2_75k_0002_1312101407\Wav\Z01_Pos08_RC2_75k_0002_1312101407_00001_14_Ch2.wav,Z01_Pos08_RC2_75k_0002_1312101407_00001_14_Ch2.wav,Z01,Pos08,0002,1312101407,00001,Ch2,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z01\Z01_Pos08_RC2_75k_0003\Z01_Pos08_RC2_75k_0003_1312111200\Wav\Z01_Pos08_RC2_75k_0003_1312111200_00000_14_Ch1.wav,Z01_Pos08_RC2_75k_0003_1312111200_00000_14_Ch1.wav,Z01,Pos08,0003,1312111200,00000,Ch1,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z01\Z01_Pos08_RC2_75k_0003\Z01_Pos08_RC2_75k_0003_1312111200\Wav\Z01_Pos08_RC2_75k_0003_1312111200_00000_14_Ch2.wav,Z01_Pos08_RC2_75k_0003_1312111200_00000_14_Ch2.wav,Z01,Pos08,0003,1312111200,00000,Ch2,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z01\Z01_Pos08_RC2_75k_0003\Z01_Pos08_RC2_75k_0003_1312111200\Wav\Z01_Pos08_RC2_75k_0003_1312111200_00001_14_Ch1.wav,Z01_Pos08_RC2_75k_0003_1312111200_00001_14_Ch1.wav,Z01,Pos08,0003,1312111200,00001,Ch1,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z01\Z01_Pos08_RC2_75k_0003\Z01_Pos08_RC2_75k_0003_1312111200\Wav\Z01_Pos08_RC2_75k_0003_1312111200_00001_14_Ch2.wav,Z01_Pos08_RC2_75k_0003_1312111200_00001_14_Ch2.wav,Z01,Pos08,0003,1312111200,00001,Ch2,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z01\Z01_Pos08_RC2_75k_0004\Z01_Pos08_RC2_75k_0004_1312111559\Wav\Z01_Pos08_RC2_75k_0004_1312111559_00000_14_Ch1.wav,Z01_Pos08_RC2_75k_0004_1312111559_00000_14_Ch1.wav,Z01,Pos08,0004,1312111559,00000,Ch1,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z01\Z01_Pos08_RC2_75k_0004\Z01_Pos08_RC2_75k_0004_1312111559\Wav\Z01_Pos08_RC2_75k_0004_1312111559_00000_14_Ch2.wav,Z01_Pos08_RC2_75k_0004_1312111559_00000_14_Ch2.wav,Z01,Pos08,0004,1312111559,00000,Ch2,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z01\Z01_Pos08_RC2_75k_0004\Z01_Pos08_RC2_75k_0004_1312111559\Wav\Z01_Pos08_RC2_75k_0004_1312111559_00001_14_Ch1.wav,Z01_Pos08_RC2_75k_0004_1312111559_00001_14_Ch1.wav,Z01,Pos08,0004,1312111559,00001,Ch1,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z01\Z01_Pos08_RC2_75k_0004\Z01_Pos08_RC2_75k_0004_1312111559\Wav\Z01_Pos08_RC2_75k_0004_1312111559_00001_14_Ch2.wav,Z01_Pos08_RC2_75k_0004_1312111559_00001_14_Ch2.wav,Z01,Pos08,0004,1312111559,00001,Ch2,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z01\Z01_Pos09_RC2_75k_0000\Z01_Pos09_RC2_75k_0000_1307031433\Wav\Z01_Pos09_RC2_75k_0000_1307031433_00000_14_Ch1.wav,Z01_Pos09_RC2_75k_0000_1307031433_00000_14_Ch1.wav,Z01,Pos09,0000,1307031433,00000,Ch1,1,test
D:\github\AI_diagnostics\Task_2\data\sig\Z01\Z01_Pos09_RC2_75k_0000\Z01_Pos09_RC2_75k_0000_1307031433\Wav\Z01_Pos09_RC2_75k_0000_1307031433_00000_14_Ch2.wav,Z01_Pos09_RC2_75k_0000_1307031433_00000_14_Ch2.wav,Z01,Pos09,0000,1307031433,00000,Ch2,1,test
D:\github\AI_diagnostics\Task_2\data\sig\Z01\Z01_Pos09_RC2_75k_0000\Z01_Pos09_RC2_75k_0000_1307031433\Wav\Z01_Pos09_RC2_75k_0000_1307031433_00001_14_Ch1.wav,Z01_Pos09_RC2_75k_0000_1307031433_00001_14_Ch1.wav,Z01,Pos09,0000,1307031433,00001,Ch1,1,test
D:\github\AI_diagnostics\Task_2\data\sig\Z01\Z01_Pos09_RC2_75k_0000\Z01_Pos09_RC2_75k_0000_1307031433\Wav\Z01_Pos09_RC2_75k_0000_1307031433_00001_14_Ch2.wav,Z01_Pos09_RC2_75k_0000_1307031433_00001_14_Ch2.wav,Z01,Pos09,0000,1307031433,00001,Ch2,1,test
D:\github\AI_diagnostics\Task_2\data\sig\Z01\Z01_Pos09_RC2_75k_0001\Z01_Pos09_RC2_75k_0001_1312091516\Wav\Z01_Pos09_RC2_75k_0001_1312091516_00000_14_Ch1.wav,Z01_Pos09_RC2_75k_0001_1312091516_00000_14_Ch1.wav,Z01,Pos09,0001,1312091516,00000,Ch1,1,test
D:\github\AI_diagnostics\Task_2\data\sig\Z01\Z01_Pos09_RC2_75k_0001\Z01_Pos09_RC2_75k_0001_1312091516\Wav\Z01_Pos09_RC2_75k_0001_1312091516_00000_14_Ch2.wav,Z01_Pos09_RC2_75k_0001_1312091516_00000_14_Ch2.wav,Z01,Pos09,0001,1312091516,00000,Ch2,1,test
D:\github\AI_diagnostics\Task_2\data\sig\Z01\Z01_Pos09_RC2_75k_0001\Z01_Pos09_RC2_75k_0001_1312091516\Wav\Z01_Pos09_RC2_75k_0001_1312091516_00001_14_Ch1.wav,Z01_Pos09_RC2_75k_0001_1312091516_00001_14_Ch1.wav,Z01,Pos09,0001,1312091516,00001,Ch1,1,test
D:\github\AI_diagnostics\Task_2\data\sig\Z01\Z01_Pos09_RC2_75k_0001\Z01_Pos09_RC2_75k_0001_1312091516\Wav\Z01_Pos09_RC2_75k_0001_1312091516_00001_14_Ch2.wav,Z01_Pos09_RC2_75k_0001_1312091516_00001_14_Ch2.wav,Z01,Pos09,0001,1312091516,00001,Ch2,1,test
D:\github\AI_diagnostics\Task_2\data\sig\Z01\Z01_Pos09_RC2_75k_0002\Z01_Pos09_RC2_75k_0002_1312101408\Wav\Z01_Pos09_RC2_75k_0002_1312101408_00000_14_Ch1.wav,Z01_Pos09_RC2_75k_0002_1312101408_00000_14_Ch1.wav,Z01,Pos09,0002,1312101408,00000,Ch1,1,test
D:\github\AI_diagnostics\Task_2\data\sig\Z01\Z01_Pos09_RC2_75k_0002\Z01_Pos09_RC2_75k_0002_1312101408\Wav\Z01_Pos09_RC2_75k_0002_1312101408_00000_14_Ch2.wav,Z01_Pos09_RC2_75k_0002_1312101408_00000_14_Ch2.wav,Z01,Pos09,0002,1312101408,00000,Ch2,1,test
D:\github\AI_diagnostics\Task_2\data\sig\Z01\Z01_Pos09_RC2_75k_0002\Z01_Pos09_RC2_75k_0002_1312101408\Wav\Z01_Pos09_RC2_75k_0002_1312101408_00001_14_Ch1.wav,Z01_Pos09_RC2_75k_0002_1312101408_00001_14_Ch1.wav,Z01,Pos09,0002,1312101408,00001,Ch1,1,test
D:\github\AI_diagnostics\Task_2\data\sig\Z01\Z01_Pos09_RC2_75k_0002\Z01_Pos09_RC2_75k_0002_1312101408\Wav\Z01_Pos09_RC2_75k_0002_1312101408_00001_14_Ch2.wav,Z01_Pos09_RC2_75k_0002_1312101408_00001_14_Ch2.wav,Z01,Pos09,0002,1312101408,00001,Ch2,1,test
D:\github\AI_diagnostics\Task_2\data\sig\Z01\Z01_Pos09_RC2_75k_0003\Z01_Pos09_RC2_75k_0003_1312111200\Wav\Z01_Pos09_RC2_75k_0003_1312111200_00000_14_Ch1.wav,Z01_Pos09_RC2_75k_0003_1312111200_00000_14_Ch1.wav,Z01,Pos09,0003,1312111200,00000,Ch1,1,test
D:\github\AI_diagnostics\Task_2\data\sig\Z01\Z01_Pos09_RC2_75k_0003\Z01_Pos09_RC2_75k_0003_1312111200\Wav\Z01_Pos09_RC2_75k_0003_1312111200_00000_14_Ch2.wav,Z01_Pos09_RC2_75k_0003_1312111200_00000_14_Ch2.wav,Z01,Pos09,0003,1312111200,00000,Ch2,1,test
D:\github\AI_diagnostics\Task_2\data\sig\Z01\Z01_Pos09_RC2_75k_0003\Z01_Pos09_RC2_75k_0003_1312111200\Wav\Z01_Pos09_RC2_75k_0003_1312111200_00001_14_Ch1.wav,Z01_Pos09_RC2_75k_0003_1312111200_00001_14_Ch1.wav,Z01,Pos09,0003,1312111200,00001,Ch1,1,test
D:\github\AI_diagnostics\Task_2\data\sig\Z01\Z01_Pos09_RC2_75k_0003\Z01_Pos09_RC2_75k_0003_1312111200\Wav\Z01_Pos09_RC2_75k_0003_1312111200_00001_14_Ch2.wav,Z01_Pos09_RC2_75k_0003_1312111200_00001_14_Ch2.wav,Z01,Pos09,0003,1312111200,00001,Ch2,1,test
D:\github\AI_diagnostics\Task_2\data\sig\Z01\Z01_Pos09_RC2_75k_0004\Z01_Pos09_RC2_75k_0004_1312111559\Wav\Z01_Pos09_RC2_75k_0004_1312111559_00000_14_Ch1.wav,Z01_Pos09_RC2_75k_0004_1312111559_00000_14_Ch1.wav,Z01,Pos09,0004,1312111559,00000,Ch1,1,test
D:\github\AI_diagnostics\Task_2\data\sig\Z01\Z01_Pos09_RC2_75k_0004\Z01_Pos09_RC2_75k_0004_1312111559\Wav\Z01_Pos09_RC2_75k_0004_1312111559_00000_14_Ch2.wav,Z01_Pos09_RC2_75k_0004_1312111559_00000_14_Ch2.wav,Z01,Pos09,0004,1312111559,00000,Ch2,1,test
D:\github\AI_diagnostics\Task_2\data\sig\Z01\Z01_Pos09_RC2_75k_0004\Z01_Pos09_RC2_75k_0004_1312111559\Wav\Z01_Pos09_RC2_75k_0004_1312111559_00001_14_Ch1.wav,Z01_Pos09_RC2_75k_0004_1312111559_00001_14_Ch1.wav,Z01,Pos09,0004,1312111559,00001,Ch1,1,test
D:\github\AI_diagnostics\Task_2\data\sig\Z01\Z01_Pos09_RC2_75k_0004\Z01_Pos09_RC2_75k_0004_1312111559\Wav\Z01_Pos09_RC2_75k_0004_1312111559_00001_14_Ch2.wav,Z01_Pos09_RC2_75k_0004_1312111559_00001_14_Ch2.wav,Z01,Pos09,0004,1312111559,00001,Ch2,1,test
D:\github\AI_diagnostics\Task_2\data\sig\Z02\Z02_Pos00_RC2_75k_0000\Z02_Pos00_RC2_75k_0000_1307031449\Wav\Z02_Pos00_RC2_75k_0000_1307031449_00000_14_Ch1.wav,Z02_Pos00_RC2_75k_0000_1307031449_00000_14_Ch1.wav,Z02,Pos00,0000,1307031449,00000,Ch1,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z02\Z02_Pos00_RC2_75k_0000\Z02_Pos00_RC2_75k_0000_1307031449\Wav\Z02_Pos00_RC2_75k_0000_1307031449_00000_14_Ch2.wav,Z02_Pos00_RC2_75k_0000_1307031449_00000_14_Ch2.wav,Z02,Pos00,0000,1307031449,00000,Ch2,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z02\Z02_Pos00_RC2_75k_0000\Z02_Pos00_RC2_75k_0000_1307031449\Wav\Z02_Pos00_RC2_75k_0000_1307031449_00001_14_Ch1.wav,Z02_Pos00_RC2_75k_0000_1307031449_00001_14_Ch1.wav,Z02,Pos00,0000,1307031449,00001,Ch1,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z02\Z02_Pos00_RC2_75k_0000\Z02_Pos00_RC2_75k_0000_1307031449\Wav\Z02_Pos00_RC2_75k_0000_1307031449_00001_14_Ch2.wav,Z02_Pos00_RC2_75k_0000_1307031449_00001_14_Ch2.wav,Z02,Pos00,0000,1307031449,00001,Ch2,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z02\Z02_Pos01_RC2_75k_0000\Z02_Pos01_RC2_75k_0000_1307031449\Wav\Z02_Pos01_RC2_75k_0000_1307031449_00000_14_Ch1.wav,Z02_Pos01_RC2_75k_0000_1307031449_00000_14_Ch1.wav,Z02,Pos01,0000,1307031449,00000,Ch1,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z02\Z02_Pos01_RC2_75k_0000\Z02_Pos01_RC2_75k_0000_1307031449\Wav\Z02_Pos01_RC2_75k_0000_1307031449_00000_14_Ch2.wav,Z02_Pos01_RC2_75k_0000_1307031449_00000_14_Ch2.wav,Z02,Pos01,0000,1307031449,00000,Ch2,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z02\Z02_Pos01_RC2_75k_0000\Z02_Pos01_RC2_75k_0000_1307031449\Wav\Z02_Pos01_RC2_75k_0000_1307031449_00001_14_Ch1.wav,Z02_Pos01_RC2_75k_0000_1307031449_00001_14_Ch1.wav,Z02,Pos01,0000,1307031449,00001,Ch1,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z02\Z02_Pos01_RC2_75k_0000\Z02_Pos01_RC2_75k_0000_1307031449\Wav\Z02_Pos01_RC2_75k_0000_1307031449_00001_14_Ch2.wav,Z02_Pos01_RC2_75k_0000_1307031449_00001_14_Ch2.wav,Z02,Pos01,0000,1307031449,00001,Ch2,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z02\Z02_Pos02_RC2_75k_0000\Z02_Pos02_RC2_75k_0000_1307031449\Wav\Z02_Pos02_RC2_75k_0000_1307031449_00000_14_Ch1.wav,Z02_Pos02_RC2_75k_0000_1307031449_00000_14_Ch1.wav,Z02,Pos02,0000,1307031449,00000,Ch1,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z02\Z02_Pos02_RC2_75k_0000\Z02_Pos02_RC2_75k_0000_1307031449\Wav\Z02_Pos02_RC2_75k_0000_1307031449_00000_14_Ch2.wav,Z02_Pos02_RC2_75k_0000_1307031449_00000_14_Ch2.wav,Z02,Pos02,0000,1307031449,00000,Ch2,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z02\Z02_Pos02_RC2_75k_0000\Z02_Pos02_RC2_75k_0000_1307031449\Wav\Z02_Pos02_RC2_75k_0000_1307031449_00001_14_Ch1.wav,Z02_Pos02_RC2_75k_0000_1307031449_00001_14_Ch1.wav,Z02,Pos02,0000,1307031449,00001,Ch1,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z02\Z02_Pos02_RC2_75k_0000\Z02_Pos02_RC2_75k_0000_1307031449\Wav\Z02_Pos02_RC2_75k_0000_1307031449_00001_14_Ch2.wav,Z02_Pos02_RC2_75k_0000_1307031449_00001_14_Ch2.wav,Z02,Pos02,0000,1307031449,00001,Ch2,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z02\Z02_Pos03_RC2_75k_0000\Z02_Pos03_RC2_75k_0000_1307031450\Wav\Z02_Pos03_RC2_75k_0000_1307031450_00000_14_Ch1.wav,Z02_Pos03_RC2_75k_0000_1307031450_00000_14_Ch1.wav,Z02,Pos03,0000,1307031450,00000,Ch1,1,dev
D:\github\AI_diagnostics\Task_2\data\sig\Z02\Z02_Pos03_RC2_75k_0000\Z02_Pos03_RC2_75k_0000_1307031450\Wav\Z02_Pos03_RC2_75k_0000_1307031450_00000_14_Ch2.wav,Z02_Pos03_RC2_75k_0000_1307031450_00000_14_Ch2.wav,Z02,Pos03,0000,1307031450,00000,Ch2,1,dev
D:\github\AI_diagnostics\Task_2\data\sig\Z02\Z02_Pos03_RC2_75k_0000\Z02_Pos03_RC2_75k_0000_1307031450\Wav\Z02_Pos03_RC2_75k_0000_1307031450_00001_14_Ch1.wav,Z02_Pos03_RC2_75k_0000_1307031450_00001_14_Ch1.wav,Z02,Pos03,0000,1307031450,00001,Ch1,1,dev
D:\github\AI_diagnostics\Task_2\data\sig\Z02\Z02_Pos03_RC2_75k_0000\Z02_Pos03_RC2_75k_0000_1307031450\Wav\Z02_Pos03_RC2_75k_0000_1307031450_00001_14_Ch2.wav,Z02_Pos03_RC2_75k_0000_1307031450_00001_14_Ch2.wav,Z02,Pos03,0000,1307031450,00001,Ch2,1,dev
D:\github\AI_diagnostics\Task_2\data\sig\Z02\Z02_Pos04_RC2_75k_0000\Z02_Pos04_RC2_75k_0000_1307031451\Wav\Z02_Pos04_RC2_75k_0000_1307031451_00000_14_Ch1.wav,Z02_Pos04_RC2_75k_0000_1307031451_00000_14_Ch1.wav,Z02,Pos04,0000,1307031451,00000,Ch1,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z02\Z02_Pos04_RC2_75k_0000\Z02_Pos04_RC2_75k_0000_1307031451\Wav\Z02_Pos04_RC2_75k_0000_1307031451_00000_14_Ch2.wav,Z02_Pos04_RC2_75k_0000_1307031451_00000_14_Ch2.wav,Z02,Pos04,0000,1307031451,00000,Ch2,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z02\Z02_Pos04_RC2_75k_0000\Z02_Pos04_RC2_75k_0000_1307031451\Wav\Z02_Pos04_RC2_75k_0000_1307031451_00001_14_Ch1.wav,Z02_Pos04_RC2_75k_0000_1307031451_00001_14_Ch1.wav,Z02,Pos04,0000,1307031451,00001,Ch1,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z02\Z02_Pos04_RC2_75k_0000\Z02_Pos04_RC2_75k_0000_1307031451\Wav\Z02_Pos04_RC2_75k_0000_1307031451_00001_14_Ch2.wav,Z02_Pos04_RC2_75k_0000_1307031451_00001_14_Ch2.wav,Z02,Pos04,0000,1307031451,00001,Ch2,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z02\Z02_Pos05_RC2_75k_0000\Z02_Pos05_RC2_75k_0000_1307031451\Wav\Z02_Pos05_RC2_75k_0000_1307031451_00000_14_Ch1.wav,Z02_Pos05_RC2_75k_0000_1307031451_00000_14_Ch1.wav,Z02,Pos05,0000,1307031451,00000,Ch1,1,dev
D:\github\AI_diagnostics\Task_2\data\sig\Z02\Z02_Pos05_RC2_75k_0000\Z02_Pos05_RC2_75k_0000_1307031451\Wav\Z02_Pos05_RC2_75k_0000_1307031451_00000_14_Ch2.wav,Z02_Pos05_RC2_75k_0000_1307031451_00000_14_Ch2.wav,Z02,Pos05,0000,1307031451,00000,Ch2,1,dev
D:\github\AI_diagnostics\Task_2\data\sig\Z02\Z02_Pos05_RC2_75k_0000\Z02_Pos05_RC2_75k_0000_1307031451\Wav\Z02_Pos05_RC2_75k_0000_1307031451_00001_14_Ch1.wav,Z02_Pos05_RC2_75k_0000_1307031451_00001_14_Ch1.wav,Z02,Pos05,0000,1307031451,00001,Ch1,1,dev
D:\github\AI_diagnostics\Task_2\data\sig\Z02\Z02_Pos05_RC2_75k_0000\Z02_Pos05_RC2_75k_0000_1307031451\Wav\Z02_Pos05_RC2_75k_0000_1307031451_00001_14_Ch2.wav,Z02_Pos05_RC2_75k_0000_1307031451_00001_14_Ch2.wav,Z02,Pos05,0000,1307031451,00001,Ch2,1,dev
D:\github\AI_diagnostics\Task_2\data\sig\Z02\Z02_Pos06_RC2_75k_0000\Z02_Pos06_RC2_75k_0000_1307031451\Wav\Z02_Pos06_RC2_75k_0000_1307031451_00000_14_Ch1.wav,Z02_Pos06_RC2_75k_0000_1307031451_00000_14_Ch1.wav,Z02,Pos06,0000,1307031451,00000,Ch1,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z02\Z02_Pos06_RC2_75k_0000\Z02_Pos06_RC2_75k_0000_1307031451\Wav\Z02_Pos06_RC2_75k_0000_1307031451_00000_14_Ch2.wav,Z02_Pos06_RC2_75k_0000_1307031451_00000_14_Ch2.wav,Z02,Pos06,0000,1307031451,00000,Ch2,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z02\Z02_Pos06_RC2_75k_0000\Z02_Pos06_RC2_75k_0000_1307031451\Wav\Z02_Pos06_RC2_75k_0000_1307031451_00001_14_Ch1.wav,Z02_Pos06_RC2_75k_0000_1307031451_00001_14_Ch1.wav,Z02,Pos06,0000,1307031451,00001,Ch1,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z02\Z02_Pos06_RC2_75k_0000\Z02_Pos06_RC2_75k_0000_1307031451\Wav\Z02_Pos06_RC2_75k_0000_1307031451_00001_14_Ch2.wav,Z02_Pos06_RC2_75k_0000_1307031451_00001_14_Ch2.wav,Z02,Pos06,0000,1307031451,00001,Ch2,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z02\Z02_Pos07_RC2_75k_0000\Z02_Pos07_RC2_75k_0000_1307031452\Wav\Z02_Pos07_RC2_75k_0000_1307031452_00000_14_Ch1.wav,Z02_Pos07_RC2_75k_0000_1307031452_00000_14_Ch1.wav,Z02,Pos07,0000,1307031452,00000,Ch1,1,test
D:\github\AI_diagnostics\Task_2\data\sig\Z02\Z02_Pos07_RC2_75k_0000\Z02_Pos07_RC2_75k_0000_1307031452\Wav\Z02_Pos07_RC2_75k_0000_1307031452_00000_14_Ch2.wav,Z02_Pos07_RC2_75k_0000_1307031452_00000_14_Ch2.wav,Z02,Pos07,0000,1307031452,00000,Ch2,1,test
D:\github\AI_diagnostics\Task_2\data\sig\Z02\Z02_Pos07_RC2_75k_0000\Z02_Pos07_RC2_75k_0000_1307031452\Wav\Z02_Pos07_RC2_75k_0000_1307031452_00001_14_Ch1.wav,Z02_Pos07_RC2_75k_0000_1307031452_00001_14_Ch1.wav,Z02,Pos07,0000,1307031452,00001,Ch1,1,test
D:\github\AI_diagnostics\Task_2\data\sig\Z02\Z02_Pos07_RC2_75k_0000\Z02_Pos07_RC2_75k_0000_1307031452\Wav\Z02_Pos07_RC2_75k_0000_1307031452_00001_14_Ch2.wav,Z02_Pos07_RC2_75k_0000_1307031452_00001_14_Ch2.wav,Z02,Pos07,0000,1307031452,00001,Ch2,1,test
D:\github\AI_diagnostics\Task_2\data\sig\Z02\Z02_Pos08_RC2_75k_0000\Z02_Pos08_RC2_75k_0000_1307031452\Wav\Z02_Pos08_RC2_75k_0000_1307031452_00000_14_Ch1.wav,Z02_Pos08_RC2_75k_0000_1307031452_00000_14_Ch1.wav,Z02,Pos08,0000,1307031452,00000,Ch1,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z02\Z02_Pos08_RC2_75k_0000\Z02_Pos08_RC2_75k_0000_1307031452\Wav\Z02_Pos08_RC2_75k_0000_1307031452_00000_14_Ch2.wav,Z02_Pos08_RC2_75k_0000_1307031452_00000_14_Ch2.wav,Z02,Pos08,0000,1307031452,00000,Ch2,1,train
